time(ps),viscosity(Pa.s)
0.0,0.00020085983868030726
0.2,7.123532529811813e-05
0.4,0.00015977543328787522
0.6,0.00019974472118462693
0.8,0.00045733964815612384
1.0,0.0004666691070940772
1.2,0.0006767895008666774
1.4000000000000001,0.0008558174962106236
1.6,0.0008890135793089731
1.8,0.001020312112813971
2.0,0.0009892015431030678
2.2,0.00113425297344972
2.4,0.0010333634764954594
2.6,0.0010666592696044253
2.8000000000000003,0.0010369899851652353
3.0,0.0011196316129706916
3.2,0.0010425756307091824
3.4,0.0009099581587604402
3.6,0.0007696305882287893
3.8000000000000003,0.0008570362061901791
4.0,0.0008112464651270555
4.2,0.0007793163398380753
4.4,0.0008053193184424205
4.6000000000000005,0.0008329900973448736
4.8,0.0008063735984453602
5.0,0.0006555636016183518
5.2,0.0006557075122821022
5.4,0.0007167012913611152
5.6000000000000005,0.0007647573070759699
5.8,0.0006498155117972935
6.0,0.0005378543950954135
6.2,0.000511823862084446
6.4,0.0004164869367527506
6.6000000000000005,0.0004620315158596682
6.8,0.00046219806379799416
7.0,0.0004930570778092938
7.2,0.0005067982330760557
7.4,0.0005971143449002444
7.6000000000000005,0.0006097112945388728
7.8,0.0007245109531048992
8.0,0.0008343426607817885
8.2,0.0008617380508930109
8.4,0.0008035780751272334
8.6,0.0008234305094457249
8.8,0.0008446303397694121
9.0,0.0008207987782603008
9.200000000000001,0.0008435194905692842
9.4,0.0009043814879954509
9.6,0.000874584001275963
9.8,0.0008404655129050076
10.0,0.0008418675293691104
10.200000000000001,0.0007734409600974343
10.4,0.0006710546575726412
10.6,0.0006760282396602109
10.8,0.0006177235575336015
11.0,0.0005810522247782914
11.200000000000001,0.0005373986652443673
11.4,0.0005079762469378898
11.6,0.00047725068113917905
11.8,0.0004148072664471447
12.0,0.0003797061551069519
12.200000000000001,0.00037276925639302477
12.4,0.00041181387527721987
12.6,0.00045169985047399067
12.8,0.00041302366190477464
13.0,0.00037394570803185665
13.200000000000001,0.00038937366775187245
13.4,0.00036857091332148705
13.6,0.0004095471149503019
13.8,0.00040402244966748817
14.0,0.0003797326991237752
14.200000000000001,0.00036645735842079884
14.4,0.00036992422127396653
14.6,0.0003734829762620906
