time(ps),viscosity(Pa.s)
0.0,0.000177976260895676
0.2,0.00046818104184005575
0.4,0.0004854412378834953
0.6,0.0003091451195516158
0.8,0.00037841753319726513
1.0,0.0005298634522687899
1.2,0.000537265996313752
1.4000000000000001,0.0002195182833362943
1.6,0.00020636379054244118
1.8,0.00024207170432260114
2.0,0.00046695982904168515
2.2,0.0005554068978763559
2.4,0.0005950805690392393
2.6,0.0004561947176207505
2.8000000000000003,0.0004601510086209512
3.0,0.00032210514785452424
3.2,0.0002933021759711726
3.4,0.000307845674360094
3.6,0.00030318678375667994
3.8000000000000003,0.00032053634749760617
4.0,0.00029286520720860483
4.2,0.0002218392767678626
4.4,0.0001764018337201573
4.6000000000000005,0.00018685981610598994
4.8,0.00016632769250900296
5.0,0.00014282223036788045
5.2,0.00011742168807097125
5.4,0.000143680525695467
5.6000000000000005,0.0001509593069402609
5.8,0.00017332764596482512
6.0,0.00013890804834582206
6.2,0.0001230956917732934
6.4,0.00012845843580982345
6.6000000000000005,0.00010717350352615397
6.8,0.00013315817334662902
7.0,0.00017893465193688502
7.2,0.00019003219343628714
7.4,0.00026653404614568137
7.6000000000000005,0.00029249783430988655
7.8,0.0002892333060116105
8.0,0.0003087944828279813
8.2,0.0003046461995503673
8.4,0.0003564861872542143
8.6,0.0003342228296469868
8.8,0.0003455416320362587
9.0,0.000293897732513356
9.200000000000001,0.00030606146128053536
9.4,0.0003125136439566281
9.6,0.00035666167977874044
9.8,0.0003625221911393
10.0,0.0002951868999610535
10.200000000000001,0.0002755166388486655
10.4,0.00026835395674828486
10.6,0.00021608264759892743
10.8,0.0002080367169294151
11.0,0.00020794035538870953
11.200000000000001,0.00018193023297548413
11.4,0.0001965310289627497
11.6,0.00023367142506436803
11.8,0.0002341309902538806
12.0,0.0002292693135372254
12.200000000000001,0.0002321771348381292
12.4,0.0002104513026460941
12.6,0.0002083632761163271
12.8,0.00021299362763528004
13.0,0.00021634142875850634
13.200000000000001,0.00023006254088095914
13.4,0.00021884703538660848
13.6,0.0002512653353626991
13.8,0.0002761590481237615
14.0,0.0002887203576855815
14.200000000000001,0.0002779924667028152
14.4,0.0002844638937057747
14.6,0.00031826949253749005
14.8,0.00033646122336502567
15.0,0.0003619473905484077
15.200000000000001,0.00036174828499117053
15.4,0.0004107843064494749
15.6,0.0004198949242169409
15.8,0.0004546374718411448
16.0,0.0004907030425833685
16.2,0.0005280942717565697
16.4,0.0004902093493686093
16.6,0.0005321129479983109
16.8,0.0005579877546751757
17.0,0.0005314390624842274
17.2,0.0005271209272676395
17.400000000000002,0.0005307231515285864
17.6,0.0005081525863936742
17.8,0.0004776922235175563
18.0,0.00047313921096586275
18.2,0.0005009392358127088
18.400000000000002,0.0005225701932552447
18.6,0.000545287208455699
18.8,0.0005615590176381409
19.0,0.0005747378819703351
19.2,0.0005620615202451827
19.400000000000002,0.0005680866793690106
19.6,0.0005865428220157142
19.8,0.0005657223556187714
20.0,0.0005552373336592942
20.2,0.0005667612608606288
20.400000000000002,0.0006103014024619267
20.6,0.0005767949037769468
20.8,0.000590816626623126
21.0,0.0005787549065331672
21.2,0.0005742272882087721
21.400000000000002,0.000550478427675248
21.6,0.0005431408017587092
21.8,0.0005386279239107405
22.0,0.0005458074007557663
22.2,0.0005367533860748131
22.400000000000002,0.0005300394005612934
22.6,0.0004954024464359568
22.8,0.0005111880282140621
23.0,0.0005610450754423382
23.2,0.0005809894462157136
23.400000000000002,0.0005687773946121032
23.6,0.0005615125182681499
23.8,0.0005728483336826097
24.0,0.0005596599045658759
24.2,0.0005479765778905264
24.400000000000002,0.00055076869603439
24.6,0.0005324250538992282
24.8,0.000539876267218068
25.0,0.000529979783103508
25.2,0.0005475106393936822
25.400000000000002,0.0005646119680870619
25.6,0.0005524169559265206
25.8,0.0005712799299130536
26.0,0.0006095976530801001
26.2,0.0006120059816886403
26.400000000000002,0.0006171657980271615
26.6,0.0005882099257078025
26.8,0.00057159139745313
27.0,0.0005704987775093195
27.2,0.0005937782644480815
27.400000000000002,0.0005830802316422857
27.6,0.0005225346537544612
27.8,0.0004928746194618491
28.0,0.00047904111999443614
28.2,0.0004839087548751532
28.400000000000002,0.0005006585568504612
28.6,0.00048622203562949704
28.8,0.0004932215408853668
29.0,0.0005115144636153753
29.2,0.0005438786039228528
29.400000000000002,0.0005325671475445517
29.6,0.0005518579297309027
29.8,0.0005672729301164133
30.0,0.0005690442284280642
30.2,0.000626102210085064
30.400000000000002,0.000616283839057458
30.6,0.0006264389267179162
30.8,0.00061560717646982
31.0,0.0006217196605223659
31.2,0.0006279720327685618
31.400000000000002,0.0006168208028222807
31.6,0.0006064371886479251
31.8,0.0006061697299252653
32.0,0.0005775599661273869
32.2,0.0005515969414581265
32.4,0.0005624195318941549
32.6,0.0005754055788150729
32.8,0.0005676923727512501
33.0,0.0005790753834808436
33.2,0.0005937094508412019
33.4,0.0005929612528806312
33.6,0.0005956620665176903
33.8,0.000578741145198657
34.0,0.0005809825952231548
34.2,0.0005783930725184646
34.4,0.0006064164533360719
34.6,0.0005957611543960943
34.800000000000004,0.000582338488900087
35.0,0.0005839323916210943
35.2,0.0005983488563645358
35.4,0.0006262958199750349
35.6,0.0006560843499784956
35.800000000000004,0.000682371899586334
36.0,0.0007021684753428892
36.2,0.0006935991753197036
36.4,0.0006792618788648823
36.6,0.0006551493094667567
36.800000000000004,0.0006512725678687689
37.0,0.0006358423273561684
37.2,0.0006626524602959096
37.4,0.0006703298326021026
37.6,0.000713513507044972
37.800000000000004,0.0007129303734841423
38.0,0.0007051295346675218
38.2,0.0007142128268041332
38.4,0.0007277062577239523
38.6,0.0007244887381187575
38.800000000000004,0.0007089371421039196
39.0,0.000698416639555412
39.2,0.0007307794590814348
39.4,0.0007440828281332066
39.6,0.0007448790018844435
39.800000000000004,0.0007640100560302547
40.0,0.000789030593789528
40.2,0.0008090290140312824
40.4,0.0008151850766611909
40.6,0.0008174613173071198
40.800000000000004,0.0008109331966808534
