time(ps),viscosity(Pa.s) (NVT10_stress_tensor_data),viscosity(Pa.s) (NVT11_stress_tensor_data),viscosity(Pa.s) (NVT12_stress_tensor_data),viscosity(Pa.s) (NVT13_stress_tensor_data),viscosity(Pa.s) (NVT14_stress_tensor_data),viscosity(Pa.s) (NVT15_stress_tensor_data),viscosity(Pa.s) (NVT16_stress_tensor_data),viscosity(Pa.s) (NVT17_stress_tensor_data),viscosity(Pa.s) (NVT18_stress_tensor_data),viscosity(Pa.s) (NVT19_stress_tensor_data),viscosity(Pa.s) (NVT1_stress_tensor_data),viscosity(Pa.s) (NVT20_stress_tensor_data),viscosity(Pa.s) (NVT2_stress_tensor_data),viscosity(Pa.s) (NVT3_stress_tensor_data),viscosity(Pa.s) (NVT4_stress_tensor_data),viscosity(Pa.s) (NVT5_stress_tensor_data),viscosity(Pa.s) (NVT6_stress_tensor_data),viscosity(Pa.s) (NVT7_stress_tensor_data),viscosity(Pa.s) (NVT8_stress_tensor_data),viscosity(Pa.s) (NVT9_stress_tensor_data),Average Viscosity (Pa.s),Minimum Viscosity (Pa.s),Maximum Viscosity (Pa.s)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.000176427914052,0.0001703862703923,0.0001682401373724,0.0001750215295825,0.0001727290885985,0.0001748864389002,0.0001750526720315,0.0001705573521165,0.0001743479649353,0.0001740853487175,0.0001690523975199,0.0001712525792088,0.0001717065362121,0.0001690036509489,0.000167572630539,0.0001741311065312,0.0001729231354102,0.0001689476165208,0.0001713952534762,0.0001720540073474,0.00017198868152066004,0.000167572630539,0.000176427914052
0.4,0.0002886482485709,0.0002842652804558,0.0002864529566557,0.0002869735594396,0.0002884720414102,0.0002906030877642,0.0002845135833589,0.0002802813424672,0.0002865926386378,0.0002844648241195,0.0002835223747988,0.0002853520937865,0.0002818364619797,0.0002815518686987,0.0002783000797055,0.0002861412734622,0.0002823716543598,0.0002854857196777,0.0002847678221264,0.0002830375193381,0.00028468172154065996,0.0002783000797055,0.0002906030877642
0.6,0.0002577551879325,0.0002518202447876,0.0002577927581135,0.0002562177242366,0.000255947189601,0.0002566989601036,0.0002485275035058,0.0002487805860597,0.0002563101795809,0.0002512847054811,0.0002505514201981,0.0002498126443913,0.000250722480022,0.000249519127945,0.0002470660492779,0.0002544532754051,0.0002477149920899,0.0002516773648289,0.0002553073029278,0.000250152079748,0.000252405588811815,0.0002470660492779,0.0002577927581135
0.8,0.0001669171253428,0.0001578626499982,0.0001644757649338,0.0001651826727045,0.0001628119236173,0.0001628367484552,0.0001537396469391,0.0001566985471271,0.0001658434705338,0.0001639177725259,0.0001576576567756,0.0001550414602672,0.0001611174016184,0.0001620527837631,0.0001562784330092,0.0001632747782222,0.0001537200761998,0.0001555907463288,0.0001655408039134,0.000159579523598,0.00016050699929366999,0.0001537200761998,0.0001669171253428
1.0,0.0002248524861443,0.0002186825588891,0.0002298720472109,0.0002267376615038,0.0002255225094438,0.0002235493810041,0.0002159804056,0.0002178989112769,0.0002276674101952,0.0002256125240034,0.0002210307166069,0.000218007911274,0.0002196150670307,0.0002258734251226,0.0002144675252325,0.0002274449709316,0.0002114235524589,0.000222034761238,0.0002286292112748,0.0002208553686061,0.00022228792025238004,0.0002114235524589,0.0002298720472109
1.2,0.0003016444905865,0.0002985112314105,0.000309053272437,0.000308345211412,0.0003039411333894,0.000301640242552,0.0002971643417481,0.0002974884874083,0.0003070460585911,0.0003043114269681,0.0002967726853476,0.0002947923074851,0.0002969702702961,0.0003050548142575,0.0002938135433779,0.0003061280582467,0.0002882631176818,0.0003032967063248,0.0003045838561945,0.0002970014406509,0.000300791134818295,0.0002882631176818,0.000309053272437
1.4,0.0002808049728295,0.0002725969847378,0.0002826603317214,0.0002849820767764,0.0002769329870091,0.0002804385843205,0.0002747859561733,0.0002733413043501,0.000283748627669,0.0002819374417103,0.000267173491548,0.0002693265243701,0.000274740024128,0.0002811289449235,0.0002699892624431,0.0002837249380665,0.000265186998564,0.0002729600853508,0.0002759053544832,0.0002720557335059,0.0002762210312340251,0.000265186998564,0.0002849820767764
1.6,0.0003130864816862,0.0003013704373371,0.0003157906380119,0.0003173251439902,0.0003080705542253,0.0003119791791982,0.0003064173666601,0.0003020308865489,0.0003135559769651,0.0003144716751939,0.0002963919344849,0.0003004220188714,0.0003023951649622,0.0003115742894259,0.0002996213475594,0.0003162283476298,0.0002967590972212,0.0003023962954603,0.0003074075771419,0.0003017713740063,0.0003069532893290101,0.0002963919344849,0.0003173251439902
1.8,0.0003565912993123,0.000343796406466,0.0003653678534263,0.0003610969798342,0.0003514984376972,0.0003545570969902,0.0003491956305749,0.0003458428924319,0.0003582523586872,0.0003561215370146,0.0003403229257802,0.0003439635053795,0.0003439852011665,0.0003555136696698,0.0003420223366766,0.0003616117962233,0.0003376125553002,0.0003465264686408,0.0003528215891913,0.0003447467826737,0.00035057236615683495,0.0003376125553002,0.0003653678534263
2.0,0.0003068242733193,0.0002916533772178,0.0003167112897941,0.0003105125948886,0.000302044935927,0.0003020985782324,0.0002978685612117,0.0002948586531425,0.0003115419582651,0.0003068231675745,0.000289687564371,0.0002930819144572,0.0002968332198626,0.0003053052444352,0.0002936325248201,0.0003138403776272,0.0002878677805722,0.0002955912949676,0.0003034672064778,0.0002969190329768,0.000300858177507035,0.0002878677805722,0.0003167112897941
2.2,0.0002926890441901,0.0002777580110954,0.0003028572063621,0.0002984058272925,0.0002891194847489,0.0002840487498115,0.0002841747597386,0.0002800189071307,0.0002992516027161,0.000294759782472,0.0002733400242959,0.0002771708374018,0.0002849324443369,0.0002912919115189,0.000280169664754,0.0003025649692768,0.0002722545261893,0.0002813699177847,0.0002890693390632,0.0002823383121521,0.000286879266116575,0.0002722545261893,0.0003028572063621
2.4,0.0003413919798584,0.0003282612388834,0.000356925332489,0.000352748389962,0.0003403963371401,0.0003368407720381,0.0003380873724885,0.0003316804548312,0.0003494390767331,0.0003446124030172,0.0003252090328123,0.0003291676260326,0.0003346925042787,0.0003409826192759,0.0003299625505952,0.0003544918143127,0.0003212613120603,0.000334600373098,0.000341649253771,0.0003316358796153,0.00033820181616465,0.0003212613120603,0.000356925332489
2.6,0.000357538850204,0.0003411131077699,0.0003742996270468,0.0003706333527374,0.000356085769666,0.0003562473560751,0.000353634819517,0.0003470815691504,0.0003636546489581,0.0003599417068461,0.0003411596500868,0.0003452507283483,0.0003535075128296,0.0003562727598508,0.0003487742294948,0.0003687396392769,0.0003362278074839,0.0003490724712299,0.00035674864527,0.0003448360984027,0.0003540410175122251,0.0003362278074839,0.0003742996270468
2.8000000000000003,0.0003581024109854,0.0003390254753428,0.0003744582157198,0.0003736643738938,0.0003573823377939,0.0003542236242753,0.0003544178101108,0.0003465606913211,0.0003603157947667,0.0003605050344075,0.0003357182256186,0.0003407188733185,0.0003563360795285,0.0003537517494254,0.0003476741924121,0.0003699881070291,0.0003373041572676,0.0003421220367749,0.0003566655607884,0.0003418500811623,0.0003530392415971251,0.0003357182256186,0.0003744582157198
3.0,0.0003783432403642,0.0003569970003108,0.0003958022541452,0.0003931620455361,0.0003755061483994,0.0003692233144569,0.0003721097299207,0.0003647868382596,0.0003766846072267,0.0003784291131942,0.000352486503066,0.0003560746679827,0.0003710583543954,0.0003698464383119,0.0003622280333708,0.0003858067343008,0.0003512755639142,0.0003563745853867,0.0003755483853632,0.0003576812815297,0.00036997124197176,0.0003512755639142,0.0003958022541452
3.2,0.0003835122801472,0.0003630742335676,0.0004043274791871,0.0003958026179909,0.000380592015577,0.000373249918713,0.000378486345899,0.0003689458295669,0.0003832403290345,0.0003834035990735,0.000357865576279,0.0003630048286787,0.0003751786972907,0.0003737007598384,0.0003676739529217,0.0003906613625926,0.0003551430190089,0.0003615902133209,0.0003781814880361,0.0003622979522991,0.00037499662495114,0.0003551430190089,0.0004043274791871
3.4,0.0003728991521383,0.0003536854869271,0.0003952480679497,0.0003902180978931,0.0003734941017639,0.0003643797398235,0.0003756191844781,0.0003606912615283,0.0003756179675449,0.0003751402687731,0.0003487181213513,0.0003543652948346,0.0003697015038793,0.0003616868195654,0.0003629717069435,0.000385231445772,0.0003470696298499,0.000348808582338,0.0003691352308468,0.0003545801562131,0.000366963091020695,0.0003470696298499,0.0003952480679497
3.6,0.0003764378629995,0.00035999743089,0.0004020812548921,0.000400666133204,0.0003801192744026,0.0003693136279457,0.0003872411405172,0.0003654426138597,0.0003799199581911,0.0003810504425832,0.0003549949791937,0.0003571914282303,0.0003754593314839,0.0003644918541252,0.000367036292128,0.0003936538193709,0.0003506744773443,0.0003513461829552,0.0003734038944517,0.0003609851442353,0.00037257535715017997,0.0003506744773443,0.0004020812548921
3.8,0.0003904635088187,0.0003789555733999,0.000423339627402,0.0004189681062504,0.0003960527012442,0.0003893192126486,0.0004047513352855,0.0003827433697185,0.0004012381120707,0.0004002102938827,0.0003766454042996,0.0003734528101531,0.0003931184893678,0.0003806320622116,0.0003844496238508,0.000411716070257,0.0003661992755848,0.0003705581702681,0.0003913739819812,0.0003784040907582,0.00039062959097267,0.0003661992755848,0.000423339627402
4.0,0.0003987141994251,0.0003882483157344,0.0004340104043529,0.0004318311722043,0.0004033987537271,0.000401044058971,0.0004125732518185,0.0003940041278285,0.0004121824479758,0.0004096308569876,0.0003852331802268,0.0003815042234263,0.0004047319888387,0.0003913320270556,0.0003932318489463,0.0004213919360737,0.0003773399952919,0.0003807096239652,0.0004030267943823,0.0003885716012525,0.0004006355404242251,0.0003773399952919,0.0004340104043529
4.2,0.0004077892226458,0.0003925066080545,0.0004384897050648,0.0004395988943782,0.0004069367581238,0.000404324346372,0.0004168582056708,0.0004002587845155,0.0004143722258726,0.0004145514607902,0.0003846753516329,0.0003850052798907,0.0004098468978701,0.0003945703107088,0.0003983017266798,0.0004298052801491,0.0003797079879459,0.0003786868197617,0.0004048860032741,0.0003942775268255,0.00040477246981133997,0.0003786868197617,0.0004395988943782
4.4,0.0004182100226655,0.0004010459989207,0.0004483795558572,0.0004471814229667,0.0004151798289642,0.0004084101066635,0.000422695280695,0.0004066379350574,0.0004215766729845,0.0004211712661799,0.0003930703076098,0.000393197173331,0.00041779651805,0.0004009202656415,0.0004055702438411,0.0004368277850938,0.000385033815773,0.0003819751696479,0.0004067628167541,0.0004037039876092,0.00041176730871530007,0.0003819751696479,0.0004483795558572
4.6000000000000005,0.0004181302203473,0.000402092942298,0.0004507854394863,0.0004487477991098,0.0004171300182865,0.0004081322849939,0.0004226333635351,0.0004073108561546,0.000423204507446,0.0004218803240781,0.0003946912613827,0.0003973865973017,0.0004213984014426,0.0004001517812577,0.0004076993957666,0.0004390622361113,0.0003902424105693,0.0003845528898671,0.0004084098585393,0.0004045629418911,0.00041341027649324997,0.0003845528898671,0.0004507854394863
4.8,0.0004188066256319,0.0004014340863974,0.0004530665881449,0.0004520322152147,0.0004179024106592,0.0004108412678053,0.000425892381501,0.0004065379970729,0.0004239960764965,0.0004247316049864,0.0003920466466966,0.0003987784875055,0.0004261582235174,0.0004024036676131,0.0004098473557979,0.0004456866413139,0.0003910672769926,0.0003851175958292,0.0004086769720286,0.00040541382249,0.00041502189718475006,0.0003851175958292,0.0004530665881449
5.0,0.0004267415570418,0.0004111408719239,0.0004646700335825,0.0004647287833039,0.0004268135055526,0.0004202887950877,0.0004368827763161,0.0004165722888567,0.0004380649201257,0.0004385197950087,0.0004022933616403,0.0004065947479875,0.0004398308151075,0.0004112152472077,0.0004214237534075,0.0004587864845103,0.0004000895738026,0.0003933107609512,0.0004174266037933,0.0004159183638303,0.00042556565195189,0.0003933107609512,0.0004647287833039
5.2,0.0004320714085295,0.000418292084688,0.0004724748549079,0.0004731724239429,0.0004329092700319,0.0004280345693961,0.000446011444296,0.000423401696219,0.0004456181525713,0.0004460393762753,0.0004120535260846,0.0004144416068358,0.0004474376744076,0.0004156546956351,0.0004284957913444,0.0004644848085613,0.0004082030107618,0.0004016746045126,0.0004267657853207,0.0004224443445277,0.00043298405644247496,0.0004016746045126,0.0004731724239429
5.4,0.0004355794390978,0.0004189619759802,0.0004773792602601,0.0004751362933339,0.0004325005203341,0.0004302969730096,0.000447706414062,0.0004286090514252,0.0004471905095369,0.0004479346956472,0.0004118762520532,0.0004157102891207,0.0004503530662861,0.0004187259403023,0.000430206235046,0.0004678264907812,0.0004086624651319,0.0004029291715966,0.0004298380176726,0.00042567244816,0.0004351547754418799,0.0004029291715966,0.0004773792602601
5.6000000000000005,0.0004433412042346,0.0004275727054656,0.0004886625408761,0.0004851363415999,0.000437232587646,0.0004368557048912,0.000452877789745,0.0004379403559016,0.0004561557103933,0.0004563354382003,0.0004176664802927,0.0004185396882188,0.0004591300318792,0.0004238759286475,0.000436850978413,0.0004768691660423,0.0004153753525185,0.0004058426607453,0.0004338197125756,0.0004341420569432,0.0004422111217614851,0.0004058426607453,0.0004886625408761
5.8,0.0004439786167821,0.0004325057694257,0.0004956941230362,0.0004914864470905,0.0004447927479481,0.000439207958022,0.0004596218666462,0.0004375611203246,0.000457788887005,0.000462929740788,0.0004230591091853,0.0004247857320976,0.000462125381926,0.0004244613964855,0.0004428516149252,0.0004836011125511,0.0004227479953908,0.0004113736024763,0.0004350385950632,0.0004388640036103,0.000446723791038985,0.0004113736024763,0.0004956941230362
6.0,0.0004417638865887,0.0004320210703011,0.0004968023352145,0.0004918776974489,0.0004481429290846,0.0004382844238874,0.0004624068367545,0.0004358350314097,0.0004536937500071,0.0004604602845641,0.0004224208632684,0.0004255469701551,0.0004625507438199,0.000425290488404,0.000442739581724,0.0004829839622156,0.0004238307153976,0.0004157487842999,0.0004345186054597,0.000437915525155,0.00044674172425799,0.0004157487842999,0.0004968023352145
6.2,0.0004471969526549,0.0004384714610204,0.0005017774743242,0.0004952932449203,0.0004500036959443,0.0004434515527483,0.0004651459641169,0.0004440724446157,0.0004568455447399,0.0004657763643792,0.0004273024908258,0.0004273433574582,0.0004689494368103,0.0004311570275018,0.0004484275055765,0.0004882109519564,0.0004256653573415,0.0004199560338912,0.0004409435259746,0.0004418811381561,0.000451393576247825,0.0004199560338912,0.0005017774743242
6.4,0.0004499042912949,0.0004449212553583,0.000511489483124,0.0005026371206848,0.0004552513543171,0.0004511841562242,0.0004738284327039,0.0004472454961163,0.0004649331918727,0.0004722018086592,0.0004363610052845,0.0004331725692777,0.0004769190610087,0.0004371017935804,0.0004598219851806,0.0004942559265845,0.0004326658085241,0.0004272653305996,0.0004465236472942,0.0004505243204634,0.00045841040190765497,0.0004272653305996,0.000511489483124
6.6000000000000005,0.0004529955137138,0.0004455479279744,0.000513718793064,0.000508244383496,0.000459918162114,0.000455653930922,0.0004797604838256,0.0004486170434063,0.0004684968874081,0.0004782274336577,0.0004393082441498,0.0004386115294717,0.000481835834192,0.0004374805161858,0.0004623987929968,0.0004978848684599,0.0004365887915792,0.0004302864686043,0.0004499935857021,0.0004574551995714,0.00046215121952474506,0.0004302864686043,0.000513718793064
6.8,0.0004602560263444,0.0004488411423043,0.000516259545014,0.0005118777926205,0.0004585546911025,0.0004593380084956,0.0004805774556158,0.0004539505221068,0.0004689942223033,0.0004812308866537,0.0004397046910379,0.0004428797941409,0.000482652066871,0.000437829721504,0.0004639946371598,0.0005037527179002,0.0004383398924277,0.0004302687228676,0.0004554005325074,0.0004584449643762,0.00046465740166767996,0.0004302687228676,0.000516259545014
7.0,0.0004657264569007,0.0004544569459208,0.000523039746657,0.0005161520167258,0.0004603615082371,0.0004624181370532,0.0004821533080861,0.0004564555846533,0.0004738166292786,0.0004859955600721,0.0004443799938544,0.0004455454546199,0.0004840036058512,0.000438789037533,0.0004674419679599,0.0005092536826204,0.0004439287731889,0.0004331313024494,0.0004567608893376,0.0004646264730371,0.00046842185370182506,0.0004331313024494,0.000523039746657
7.2,0.0004653846116969,0.000456838574875,0.0005261734154805,0.0005183314657732,0.0004638605262873,0.0004645816629908,0.0004856361695213,0.0004554187213888,0.0004781172506572,0.000488281979781,0.000449274647474,0.0004470693771487,0.0004854728040739,0.0004368311589259,0.0004709435189064,0.0005136437878011,0.0004497709273809,0.0004348186848084,0.0004580715397267,0.0004723813189762,0.00047104510718371006,0.0004348186848084,0.0005261734154805
7.4,0.0004678699184029,0.0004592833823044,0.0005298112555493,0.0005223052109136,0.000464389733848,0.0004688315055736,0.000487837275366,0.0004607915016217,0.0004811807606265,0.0004867088411262,0.0004518771985107,0.0004489347112727,0.0004869070913285,0.0004364366532386,0.0004727961244179,0.0005174806195756,0.0004554566525776,0.0004357871242491,0.0004618836706782,0.0004738810030307,0.00047352251171058995,0.0004357871242491,0.0005298112555493
7.6,0.0004703569234809,0.0004630363878715,0.0005388683912581,0.0005275511409694,0.000464817381611,0.000473431944648,0.0004908519134089,0.0004652964498203,0.0004835944200538,0.0004908346935207,0.0004582740982179,0.0004498764869794,0.0004920543215136,0.0004404813025103,0.0004760088385696,0.0005207129023964,0.0004595092979235,0.0004395106944956,0.0004657782387853,0.0004797919449395,0.0004775318886486851,0.0004395106944956,0.0005388683912581
7.8,0.0004721479592941,0.0004655280901806,0.0005459373141123,0.0005326306562044,0.0004682645598104,0.000479735453662,0.0004959578989215,0.0004650813966235,0.0004874043429026,0.0004966607119659,0.000462452722746,0.0004546670938685,0.0004968727610403,0.0004426084454262,0.0004843248687016,0.0005236736561885,0.0004598790823891,0.0004431815609714,0.0004669823249005,0.000489135877542,0.00048165633887257004,0.0004426084454262,0.0005459373141123
8.0,0.0004779651855109,0.0004684781997308,0.0005491490775883,0.0005351329247789,0.0004718551342598,0.000484068413063,0.0005011602175563,0.0004671269125817,0.0004903420286644,0.0004958834081274,0.000461533934338,0.0004614025120051,0.0004995293040424,0.0004429977585587,0.0004889595612914,0.0005282306586156,0.0004637217393774,0.000445952282235,0.0004691319415061,0.0004927557303125,0.00048476884620718506,0.0004429977585587,0.0005491490775883
8.2,0.0004847497432645,0.0004778355265622,0.0005539904515765,0.0005389037251479,0.0004732907877779,0.0004872779006645,0.0005028640464984,0.0004713876548572,0.0004906959138122,0.0004976059175975,0.0004636809897972,0.0004663066219304,0.0005032731162516,0.0004451454496634,0.0004910873180581,0.0005309456433331,0.0004693627833101,0.0004470156476945,0.0004723049207328,0.0004997594282292,0.00048837417933796,0.0004451454496634,0.0005539904515765
8.4,0.0004869869237331,0.0004825738865605,0.0005577903527249,0.0005420624039123,0.0004747303700196,0.0004874642633617,0.0005039650014524,0.0004711919744101,0.000491131677106,0.0005037309119867,0.000467994120625,0.0004691987666311,0.0005059427753543,0.0004467281461964,0.0004941549989772,0.0005334456614507,0.0004703337237277,0.0004484371664614,0.0004765215773141,0.0005060946522149,0.0004910239677110049,0.0004467281461964,0.0005577903527249
8.6,0.0004867522568217,0.000483813458128,0.0005623878112245,0.0005439760193357,0.0004748970558504,0.0004909142595143,0.0005105686764382,0.0004701959260745,0.0004955430898169,0.0005027264213474,0.0004733207210147,0.0004717455407168,0.0005106113298873,0.0004447352558167,0.0004965420805074,0.0005361507129061,0.0004743177886678,0.0004492750006362,0.000476628027475,0.0005089276562712,0.00049320145442254,0.0004447352558167,0.0005623878112245
8.8,0.0004900710977616,0.0004904818003279,0.0005702877952198,0.0005461868270093,0.0004734081565494,0.000494663593776,0.0005143312060008,0.0004741196257481,0.0004995757682966,0.0005011003604476,0.0004757209450064,0.0004734345473523,0.0005153510934631,0.0004484076569406,0.0004988643076482,0.0005373148952115,0.0004773341213961,0.0004490572241044,0.0004784514816441,0.0005131105876883,0.0004960636545796049,0.0004484076569406,0.0005702877952198
9.0,0.000493139839052,0.0004947244124534,0.000575975404835,0.0005489275075688,0.000473657763075,0.0004957948469655,0.00051621356359,0.0004754006162041,0.000500490023389,0.0005049229600263,0.0004758118628424,0.0004745072942779,0.0005176556795504,0.0004528002675698,0.0005053400538399,0.000541142929937,0.0004762853695653,0.0004520661827211,0.0004824912709125,0.0005213024196563,0.000498932513401585,0.0004520661827211,0.000575975404835
9.2,0.0004968883065316,0.0004952492134947,0.0005789310956484,0.0005517218580661,0.0004751695960217,0.0004972690493366,0.0005189339110893,0.0004766121590787,0.0005043667951598,0.0005059216959597,0.0004769896320881,0.0004770138249613,0.0005195979417259,0.0004507223658844,0.000508898688795,0.0005437441355232,0.0004783750382377,0.0004551092998493,0.0004824849791764,0.0005261714946012,0.0005010085540614551,0.0004507223658844,0.0005789310956484
9.4,0.0005005160465626,0.0004982776688992,0.0005829780322918,0.0005537442812567,0.0004755948116245,0.0004988570507805,0.000519828346146,0.0004783294156201,0.00050755734676,0.0005048185462505,0.0004799250548785,0.0004797685324966,0.0005212837818239,0.0004501595909494,0.0005094504400444,0.0005453636088133,0.0004823247868778,0.0004551295168324,0.0004819688572533,0.0005265442384832,0.0005026209977322351,0.0004501595909494,0.0005829780322918
9.6,0.0005035744703177,0.0005012755913106,0.0005868214620934,0.0005561426776793,0.0004762584149157,0.0004990681030279,0.000521426890232,0.0004790456085511,0.000505801405534,0.0005081908136717,0.0004829124722162,0.0004799479360376,0.0005257700466949,0.0004504981569603,0.0005115705191958,0.0005450071896339,0.0004834157605042,0.0004568463877135,0.0004856338313743,0.0005305846695407,0.0005044896203602401,0.0004504981569603,0.0005868214620934
9.8,0.0005045228033401,0.0005020265347601,0.0005873774878029,0.0005592220622781,0.0004797211810547,0.000497057765899,0.0005263997341981,0.0004778218140403,0.0005067392300112,0.0005107922120817,0.0004868515966195,0.0004828826155976,0.0005297594408225,0.0004504411203148,0.0005137677329188,0.0005461598012383,0.0004863075799385,0.0004564205576246,0.0004890312782812,0.0005330188465117,0.0005063160697666851,0.0004504411203148,0.0005873774878029
10.0,0.0005056433788959,0.0005044902014735,0.0005916618233099,0.000561168708784,0.0004802419512618,0.0005004477635481,0.0005313001996863,0.0004773891103625,0.0005132482785987,0.0005116202162969,0.0004889520165079,0.0004872919168763,0.0005340864702848,0.0004522082391093,0.0005147203419542,0.0005476114196888,0.0004907530839698,0.0004571205592603,0.0004901786653499,0.0005346806954479,0.0005087407520333399,0.0004522082391093,0.0005916618233099
10.2,0.0005061658026451,0.0005088147494285,0.0005962052999788,0.0005613738095621,0.0004813596986992,0.0005030659195443,0.0005332401618878,0.0004797773497273,0.0005165166808867,0.0005123205116258,0.0004906571333583,0.0004890781923568,0.0005366273754253,0.0004539949675409,0.0005181447635919,0.0005479282731252,0.0004912085436048,0.0004607487751028,0.0004913869444858,0.0005409663452238,0.0005109790648900601,0.0004539949675409,0.0005962052999788
10.4,0.0005076544290487,0.0005118971169183,0.0005987124551166,0.0005602327107451,0.0004827207875296,0.0005000782304061,0.0005367665957229,0.0004825911004476,0.0005176650600626,0.0005130666400081,0.0004914987820369,0.0004879207565962,0.0005413836152785,0.0004557066056977,0.0005237687743524,0.0005501394017085,0.0004938580142348,0.0004648767666749,0.0004913213841206,0.0005451627180904,0.000512851097239825,0.0004557066056977,0.0005987124551166
10.6,0.0005110264610565,0.0005129487797125,0.0005996755869043,0.0005643470242042,0.0004831335946726,0.0005011679055543,0.000540376138678,0.0004831527252974,0.0005210717077449,0.0005127662156342,0.000494072658973,0.000489291355968,0.0005438709356609,0.0004590142894339,0.0005258129659781,0.0005520934465736,0.000495838084692,0.0004664524105123,0.0004934141907235,0.0005461864217506,0.0005147856449862401,0.0004590142894339,0.0005996755869043
10.8,0.0005148755572693,0.0005124850073293,0.0006030416908926,0.0005686636652095,0.0004841426614333,0.0005028344098369,0.00053897047972,0.0004813422894288,0.0005214052118129,0.0005114363919553,0.0004976233186478,0.0004926699786967,0.0005464427556689,0.0004634531808947,0.0005284912832282,0.0005494929193946,0.0004959255503851,0.0004663832430998,0.0004943801487759,0.0005485906274749,0.0005161325185577251,0.0004634531808947,0.0006030416908926
11.0,0.0005151821246606,0.0005140511921683,0.0006045559718691,0.000565541672467,0.0004876287845207,0.00050104768206,0.0005422753218584,0.0004799533981127,0.0005217875145647,0.0005124062323922,0.0005000540383571,0.0004939959686531,0.0005496086305504,0.0004647072281864,0.0005302124405071,0.0005521288065803,0.0004962946537431,0.0004652400297741,0.0004968836309048,0.0005507374027878,0.0005172146362358951,0.0004647072281864,0.0006045559718691
11.2,0.0005157484442173,0.0005149032701024,0.0006065731357146,0.0005644904507035,0.0004930143749661,0.0005021638181171,0.0005460921061888,0.0004781361110795,0.0005254075278956,0.0005132694794456,0.0005029572827902,0.0004940661984157,0.0005518176866661,0.000465763380953,0.0005303196033132,0.000555388041123,0.0005006741060374,0.0004684634138477,0.0005000405756341,0.0005527916271111,0.0005191040317161,0.000465763380953,0.0006065731357146
11.4,0.0005178071439732,0.0005152765524078,0.0006104884403402,0.0005678555695526,0.0004970368016455,0.0005064170965593,0.0005452252775456,0.0004789006744993,0.0005305173355893,0.0005128786872592,0.0005047969479818,0.000494990362689,0.0005556985271012,0.0004663965643484,0.0005309525316056,0.0005537328575687,0.000505823469066,0.0004714656666164,0.0004976349946168,0.0005575525047059,0.0005210724002835899,0.0004663965643484,0.0006104884403402
11.6,0.0005185955339092,0.00051659653968,0.0006140550353486,0.0005665980595085,0.0004958394660313,0.000504768060827,0.0005440550469612,0.0004810640512659,0.0005347002394214,0.0005142323769601,0.0005059626463544,0.0004966267463083,0.0005595040649777,0.0004673957983409,0.0005343306849629,0.0005548216720071,0.0005042079010911,0.0004726084741348,0.000498036368372,0.0005623485445829,0.000522317365552265,0.0004673957983409,0.0006140550353486
11.8,0.0005174827181664,0.0005160395782905,0.000614084294065,0.0005704179430954,0.0004947674317495,0.00050394801273,0.0005472231542997,0.0004824983907465,0.0005354343715752,0.0005176626495255,0.0005063367976351,0.0004967322867404,0.0005614313754872,0.0004662256773158,0.0005390552320325,0.0005587946156948,0.0005010674106429,0.0004744813581392,0.0005016677796577,0.000562553179432,0.000523395212851065,0.0004662256773158,0.000614084294065
12.0,0.0005167259719821,0.000517628652597,0.0006161646454029,0.0005769923966587,0.0004958099339524,0.000507608360948,0.0005455156838073,0.0004834152159696,0.0005371544090863,0.0005197454667451,0.0005071680999707,0.0004989724891699,0.0005620690515569,0.0004683010372491,0.000540349997612,0.0005582903745115,0.0005034944600579,0.0004747932306569,0.000501612843248,0.0005630620753169,0.0005247437198249599,0.0004683010372491,0.0006161646454029
12.2,0.0005176240769959,0.0005227916721442,0.0006176852297296,0.0005767749972399,0.0004951296245522,0.0005086372691691,0.0005423809412747,0.0004834606884421,0.0005377556248583,0.0005236927819087,0.0005078672817039,0.0004984494959904,0.0005642458061606,0.0004687127432325,0.0005401887058134,0.0005573879709307,0.0005034233352072,0.0004743680275212,0.0005030260694471,0.0005681033236549,0.00052558528329883,0.0004687127432325,0.0006176852297296
12.4,0.0005151766707394,0.0005230763784022,0.0006180936986972,0.0005780792108665,0.0004985433293189,0.0005099540962704,0.0005411717007737,0.0004837632058902,0.0005384633003358,0.0005272177777476,0.0005124605151786,0.0004978757259767,0.0005668807903841,0.0004685415561422,0.0005414453089662,0.0005600342154921,0.0005034567952373,0.0004769129116542,0.0005042466319993,0.0005706263189324,0.0005268010069502501,0.0004685415561422,0.0006180936986972
12.6,0.0005165063020237,0.0005215644023453,0.0006222349209472,0.0005807914238891,0.0005029022945965,0.0005108462938188,0.0005400093333394,0.0004834214157516,0.0005397056494542,0.000527993138166,0.0005167914762202,0.0005004753633999,0.0005677639555878,0.0004695788238634,0.0005405925758006,0.0005590397272646,0.0005065114389282,0.0004784456729755,0.0005041774976106,0.0005739048986475,0.000528162830231505,0.0004695788238634,0.0006222349209472
