time(ps),viscosity(Pa.s)
0.0,0.00015295077226361688
0.2,0.0006036840755088709
0.4,0.000374998437526368
0.6,0.0006158480573644403
0.8,0.0007635516301114785
1.0,0.0005471680900527035
1.2,0.00044190221228611315
1.4000000000000001,0.00039834230198706826
1.6,0.00039937314152545234
1.8,0.00044066192609810425
2.0,0.0005334290102637584
2.2,0.0005432309182988187
2.4,0.0006485522359844802
2.6,0.0006698186602213595
2.8000000000000003,0.0007415547943207877
3.0,0.0007553925892301535
3.2,0.0010303203485646977
3.4,0.0010269368048617126
3.6,0.0010506312954239405
3.8000000000000003,0.0009714271298953235
4.0,0.0011077227995827457
4.2,0.0008637459193446789
4.4,0.0008369804292851233
4.6000000000000005,0.0007363486151398047
4.8,0.0006164047968584325
5.0,0.0006243572978549832
5.2,0.0006525170279501841
5.4,0.0005466925098500478
5.6000000000000005,0.0005596915719182569
5.8,0.0004984716251951432
6.0,0.0005279087714742499
6.2,0.00047450449715685507
6.4,0.0003584985430625223
6.6000000000000005,0.00032891364296129284
6.8,0.00031250951435329817
7.0,0.00034294467648494806
7.2,0.0003117587140539902
7.4,0.0003074340476054677
7.6000000000000005,0.0002559339361661562
7.8,0.00019703841376631913
8.0,0.00021738722444764643
8.2,0.0002087692196047001
8.4,0.00023192596543356394
8.6,0.00027098921848980065
8.8,0.00023032460474685867
9.0,0.00022802302439822817
9.200000000000001,0.0002357931432516855
9.4,0.00022660974723963859
9.6,0.0002109414831453761
9.8,0.00020752803738183212
10.0,0.00018760456239095226
10.200000000000001,0.00016236608428176887
10.4,0.0001428218775732465
10.6,0.0001261330899364459
10.8,0.0001162583221740226
11.0,0.00014658266788615477
11.200000000000001,0.00015225990403713958
11.4,0.0001298389258526229
11.6,0.00012220297609607508
11.8,0.0001329812132852771
12.0,0.00013997568882674068
12.200000000000001,0.00015041993144337493
12.4,0.00016730245189777943
12.6,0.00017135262627695366
12.8,0.00019609033832794539
13.0,0.00020842301522397056
13.200000000000001,0.00019048267590313629
13.4,0.0001994371430613821
13.6,0.00017852814662443016
13.8,0.00016246355548303878
14.0,0.00015306642358201664
14.200000000000001,0.00014688922911482063
14.4,0.00016137632043782625
14.6,0.00017838780720300172
14.8,0.00019359194609991324
15.0,0.000165702125123255
15.200000000000001,0.00015524880087077543
15.4,0.00015627197663498478
15.6,0.00015366762197442557
15.8,0.00013432139463605348
16.0,0.00014281304265062117
16.2,0.00014738717662465977
16.4,0.0001493683742102142
16.6,0.0001303181950712708
16.8,0.00012705188779388627
17.0,0.00013354763633688032
17.2,0.0001344929922170916
17.400000000000002,0.0001403055423385279
17.6,0.00013817904959985197
17.8,0.00013159891190685013
18.0,0.00011812146202366487
18.2,0.00013057961489667296
18.400000000000002,0.00011531265821116255
18.6,7.987761185447175e-05
18.8,6.748833336846802e-05
19.0,6.054603356170346e-05
19.2,5.074988611102505e-05
19.400000000000002,4.0645771017538465e-05
19.6,3.508427564629695e-05
19.8,3.824855327615545e-05
20.0,3.965231541415155e-05
20.2,4.664447992169069e-05
20.400000000000002,4.741299872035645e-05
20.6,5.116895591918327e-05
20.8,4.95046586643206e-05
21.0,4.8964527638561736e-05
21.2,4.788103757242131e-05
21.400000000000002,6.181541312902835e-05
21.6,6.542509055750784e-05
21.8,7.577955703880886e-05
22.0,9.158518749766359e-05
22.2,0.00010329090801021335
22.400000000000002,0.000111489285429391
22.6,9.834828208481398e-05
22.8,0.00010341306751286571
23.0,9.434141498265986e-05
23.2,0.00010221288353747347
23.400000000000002,9.863014749426899e-05
23.6,9.724047593578533e-05
23.8,8.953312878486083e-05
24.0,8.259813022286877e-05
24.2,6.650780408603894e-05
24.400000000000002,5.605263541433747e-05
24.6,4.988430785015707e-05
24.8,4.978775978115674e-05
25.0,5.050488196034139e-05
25.2,4.479997033311406e-05
25.400000000000002,4.8090828176044326e-05
25.6,5.253450150502386e-05
25.8,7.13042871485183e-05
26.0,6.554381088686667e-05
26.2,6.715994753175457e-05
26.400000000000002,6.12474776354822e-05
26.6,5.1348099969237116e-05
26.8,6.371849251947802e-05
27.0,8.339714886830306e-05
27.2,8.286964514206182e-05
27.400000000000002,7.145766127130294e-05
27.6,6.769154246863186e-05
27.8,6.928737384348417e-05
28.0,6.427107809109824e-05
28.2,5.567659309210731e-05
28.400000000000002,5.279638482225329e-05
28.6,4.6285081977528656e-05
28.8,5.1958803260222334e-05
29.0,5.191881393125865e-05
29.2,5.395066640469521e-05
29.400000000000002,5.819833279414764e-05
29.6,6.355774006414945e-05
29.8,6.12915229798225e-05
30.0,5.9641462577635024e-05
30.2,4.9652623218796467e-05
30.400000000000002,4.499449900397325e-05
30.6,4.965402416293095e-05
30.8,4.951941394162459e-05
31.0,5.180942440149849e-05
31.2,4.917233758755499e-05
31.400000000000002,4.352561981857088e-05
31.6,3.63473824699851e-05
31.8,3.967508192643982e-05
32.0,4.638362472520025e-05
